0.957916 , 0.382954 , 0.382216 , 0.383692 , 0.000737826 , 0.00147621
0.961924 , 0.381419 , 0.380681 , 0.382157 , 0.000737946 , 0.00147644
0.965932 , 0.37989 , 0.379152 , 0.380628 , 0.000738054 , 0.00147665
0.96994 , 0.378368 , 0.377629 , 0.379106 , 0.000738149 , 0.00147684
0.973948 , 0.376851 , 0.376112 , 0.377589 , 0.000738231 , 0.00147699
0.977956 , 0.375341 , 0.374602 , 0.376079 , 0.000738301 , 0.00147713
0.981964 , 0.373836 , 0.373098 , 0.374575 , 0.000738359 , 0.00147724
0.985972 , 0.372338 , 0.371599 , 0.373076 , 0.000738404 , 0.00147732
0.98998 , 0.370846 , 0.370107 , 0.371584 , 0.000738437 , 0.00147738
0.993988 , 0.369359 , 0.36862 , 0.370098 , 0.000738458 , 0.00147742
0.997996 , 0.367879 , 0.36714 , 0.368617 , 0.000738467 , 0.00147743
1.002 , 0.366404 , 0.365666 , 0.367143 , 0.000738464 , 0.00147742
1.00601 , 0.364936 , 0.364197 , 0.365674 , 0.000738449 , 0.00147738
1.01002 , 0.363473 , 0.362734 , 0.364212 , 0.000738423 , 0.00147732
1.01403 , 0.362016 , 0.361278 , 0.362755 , 0.000738385 , 0.00147724
1.01804 , 0.360565 , 0.359827 , 0.361304 , 0.000738335 , 0.00147714
1.02204 , 0.35912 , 0.358382 , 0.359859 , 0.000738274 , 0.00147701
1.02605 , 0.357681 , 0.356942 , 0.358419 , 0.000738201 , 0.00147686
1.03006 , 0.356247 , 0.355509 , 0.356985 , 0.000738118 , 0.00147668
1.03407 , 0.35482 , 0.354081 , 0.355558 , 0.000738023 , 0.00147649
1.03808 , 0.353397 , 0.352659 , 0.354135 , 0.000737917 , 0.00147627
1.04208 , 0.351981 , 0.351243 , 0.352719 , 0.0007378 , 0.00147603
1.04609 , 0.35057 , 0.349832 , 0.351308 , 0.000737672 , 0.00147577
1.0501 , 0.349165 , 0.348427 , 0.349903 , 0.000737533 , 0.00147549
1.05411 , 0.347766 , 0.347028 , 0.348503 , 0.000737384 , 0.00147518
1.05812 , 0.346372 , 0.345634 , 0.347109 , 0.000737224 , 0.00147485
1.06212 , 0.344984 , 0.344246 , 0.345721 , 0.000737054 , 0.00147451
1.06613 , 0.343601 , 0.342864 , 0.344338 , 0.000736873 , 0.00147414
1.07014 , 0.342224 , 0.341487 , 0.34296 , 0.000736681 , 0.00147375
1.07415 , 0.340852 , 0.340115 , 0.341589 , 0.00073648 , 0.00147334
